Reciprocal In Out
2.0 2.0 0.0
22.0 15.0 7.0
1.0 6.0 1.0
1.0 8.0 0.0
1.0 1.0 0.0
1.0 9.0 27.0
1.0 0.0 0.0
7.0 8.0 0.0
3.0 35.0 7.0
3.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 1.0
13.0 46.0 78.0
20.0 19.0 5.0
1.0 12.0 0.0
9.0 7.0 0.0
0.0 1.0 0.0
9.0 8.0 1.0
8.0 23.0 69.0
3.0 5.0 1.0
1.0 1.0 0.0
1.0 4.0 1.0
7.0 18.0 21.0
2.0 5.0 0.0
3.0 8.0 4.0
4.0 5.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
6.0 27.0 1.0
105.0 63.0 296.0
12.0 10.0 0.0
1.0 5.0 0.0
4.0 9.0 1.0
12.0 11.0 30.0
2.0 4.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
6.0 6.0 0.0
19.0 19.0 12.0
1.0 2.0 0.0
4.0 3.0 9.0
0.0 1.0 0.0
3.0 8.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
2.0 7.0 6.0
1.0 1.0 0.0
2.0 3.0 2.0
13.0 9.0 5.0
1.0 1.0 0.0
0.0 0.0 0.0
2.0 5.0 1.0
2.0 3.0 0.0
2.0 2.0 0.0
2.0 4.0 1.0
0.0 2.0 0.0
4.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 1.0 0.0
2.0 6.0 44.0
5.0 7.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
4.0 14.0 15.0
1.0 1.0 0.0
1.0 7.0 0.0
1.0 1.0 0.0
4.0 6.0 0.0
1.0 7.0 0.0
15.0 19.0 2.0
1.0 4.0 0.0
21.0 23.0 1.0
1.0 1.0 0.0
3.0 8.0 1.0
1.0 1.0 0.0
4.0 13.0 0.0
65.0 25.0 221.0
0.0 1.0 0.0
5.0 10.0 0.0
1.0 1.0 0.0
41.0 50.0 109.0
0.0 0.0 0.0
5.0 20.0 6.0
0.0 2.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
10.0 12.0 1.0
1.0 1.0 0.0
1.0 7.0 0.0
3.0 7.0 1.0
1.0 3.0 1.0
47.0 21.0 29.0
1.0 2.0 0.0
1.0 5.0 0.0
0.0 0.0 0.0
5.0 9.0 3.0
1.0 1.0 0.0
2.0 3.0 1.0
15.0 8.0 6.0
1.0 5.0 1.0
7.0 7.0 4.0
2.0 3.0 1.0
13.0 11.0 8.0
2.0 9.0 1.0
1.0 1.0 0.0
2.0 1.0 0.0
10.0 14.0 0.0
13.0 14.0 0.0
7.0 2.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
10.0 5.0 0.0
1.0 2.0 0.0
1.0 9.0 1.0
6.0 9.0 1.0
5.0 8.0 3.0
11.0 3.0 0.0
5.0 9.0 2.0
3.0 3.0 5.0
0.0 1.0 0.0
4.0 13.0 14.0
1.0 1.0 0.0
7.0 17.0 1.0
2.0 5.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
11.0 16.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
3.0 4.0 0.0
22.0 29.0 2.0
1.0 2.0 1.0
5.0 40.0 19.0
1.0 3.0 1.0
1.0 1.0 0.0
7.0 8.0 2.0
3.0 4.0 0.0
1.0 2.0 0.0
89.0 110.0 327.0
3.0 4.0 0.0
1.0 2.0 0.0
16.0 15.0 1.0
2.0 19.0 0.0
6.0 6.0 24.0
4.0 6.0 0.0
1.0 7.0 0.0
1.0 1.0 1.0
6.0 6.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
9.0 13.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
7.0 2.0 1.0
2.0 3.0 0.0
0.0 0.0 0.0
3.0 8.0 0.0
1.0 1.0 0.0
22.0 12.0 2.0
1.0 2.0 0.0
1.0 3.0 0.0
5.0 8.0 5.0
2.0 4.0 1.0
1.0 2.0 0.0
16.0 23.0 37.0
0.0 0.0 0.0
6.0 18.0 1.0
0.0 3.0 0.0
32.0 24.0 74.0
1.0 1.0 0.0
1.0 1.0 0.0
20.0 19.0 22.0
3.0 6.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 3.0 1.0
10.0 16.0 0.0
15.0 37.0 13.0
0.0 1.0 0.0
2.0 20.0 3.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 4.0 0.0
2.0 27.0 11.0
0.0 0.0 0.0
1.0 14.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
6.0 5.0 4.0
1.0 9.0 1.0
6.0 4.0 1.0
1.0 2.0 0.0
4.0 4.0 0.0
2.0 13.0 1.0
1.0 1.0 0.0
20.0 8.0 0.0
2.0 11.0 0.0
3.0 7.0 1.0
2.0 11.0 1.0
1.0 7.0 0.0
21.0 36.0 54.0
12.0 7.0 1.0
43.0 30.0 27.0
3.0 7.0 0.0
0.0 1.0 0.0
1.0 6.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
0.0 2.0 0.0
15.0 8.0 1.0
0.0 0.0 0.0
2.0 22.0 0.0
0.0 1.0 0.0
2.0 1.0 1.0
2.0 9.0 1.0
3.0 19.0 1.0
0.0 1.0 0.0
1.0 3.0 0.0
3.0 4.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
2.0 3.0 1.0
5.0 3.0 1.0
36.0 61.0 9.0
50.0 44.0 182.0
3.0 12.0 1.0
1.0 1.0 1.0
15.0 9.0 1.0
0.0 1.0 0.0
1.0 3.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
4.0 6.0 1.0
5.0 19.0 1.0
1.0 5.0 0.0
0.0 0.0 0.0
1.0 2.0 0.0
11.0 8.0 1.0
2.0 10.0 1.0
2.0 10.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
39.0 32.0 36.0
1.0 1.0 0.0
1.0 11.0 1.0
1.0 1.0 0.0
0.0 2.0 0.0
43.0 40.0 7.0
2.0 6.0 0.0
0.0 1.0 0.0
4.0 9.0 1.0
2.0 1.0 0.0
3.0 1.0 0.0
1.0 14.0 0.0
3.0 14.0 5.0
13.0 15.0 1.0
1.0 5.0 0.0
28.0 47.0 23.0
0.0 0.0 0.0
3.0 4.0 0.0
1.0 1.0 0.0
0.0 2.0 0.0
30.0 15.0 21.0
10.0 9.0 6.0
11.0 15.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 41.0 21.0
1.0 2.0 0.0
0.0 1.0 0.0
3.0 1.0 1.0
6.0 34.0 29.0
14.0 19.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
48.0 37.0 10.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
4.0 10.0 0.0
19.0 49.0 5.0
1.0 2.0 0.0
2.0 6.0 0.0
2.0 5.0 3.0
1.0 2.0 0.0
7.0 5.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 2.0 0.0
29.0 47.0 262.0
1.0 7.0 0.0
3.0 35.0 0.0
8.0 15.0 1.0
4.0 5.0 2.0
5.0 18.0 2.0
13.0 20.0 21.0
0.0 2.0 0.0
11.0 13.0 0.0
7.0 1.0 0.0
5.0 7.0 0.0
8.0 9.0 2.0
58.0 24.0 65.0
2.0 5.0 1.0
2.0 5.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
2.0 6.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
8.0 34.0 44.0
1.0 1.0 1.0
22.0 10.0 1.0
6.0 2.0 1.0
28.0 12.0 0.0
2.0 1.0 0.0
12.0 14.0 14.0
1.0 13.0 1.0
15.0 10.0 2.0
1.0 1.0 0.0
71.0 70.0 252.0
1.0 3.0 0.0
1.0 1.0 0.0
8.0 19.0 9.0
1.0 1.0 0.0
3.0 2.0 0.0
1.0 5.0 0.0
33.0 17.0 7.0
1.0 1.0 0.0
8.0 18.0 13.0
12.0 7.0 57.0
0.0 8.0 0.0
0.0 0.0 0.0
2.0 1.0 0.0
25.0 30.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
8.0 4.0 1.0
1.0 9.0 1.0
1.0 2.0 0.0
2.0 5.0 0.0
1.0 0.0 0.0
0.0 3.0 0.0
1.0 1.0 0.0
7.0 35.0 0.0
5.0 26.0 0.0
18.0 33.0 29.0
14.0 20.0 22.0
1.0 1.0 0.0
5.0 8.0 0.0
1.0 2.0 0.0
1.0 8.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
8.0 5.0 1.0
0.0 2.0 0.0
11.0 6.0 1.0
1.0 2.0 0.0
1.0 11.0 0.0
1.0 6.0 0.0
0.0 0.0 0.0
1.0 8.0 0.0
36.0 22.0 14.0
0.0 4.0 0.0
2.0 4.0 4.0
62.0 69.0 44.0
1.0 2.0 0.0
5.0 3.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
2.0 3.0 1.0
17.0 21.0 11.0
1.0 3.0 0.0
2.0 12.0 0.0
59.0 25.0 58.0
1.0 4.0 0.0
20.0 11.0 10.0
9.0 13.0 10.0
2.0 11.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
29.0 43.0 6.0
4.0 15.0 7.0
0.0 0.0 0.0
4.0 8.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
49.0 59.0 136.0
16.0 73.0 12.0
2.0 9.0 0.0
6.0 14.0 0.0
2.0 11.0 45.0
3.0 2.0 2.0
7.0 26.0 1.0
2.0 5.0 1.0
26.0 28.0 13.0
4.0 6.0 1.0
9.0 16.0 1.0
1.0 2.0 0.0
1.0 1.0 0.0
2.0 8.0 19.0
4.0 4.0 0.0
39.0 24.0 5.0
4.0 4.0 1.0
7.0 4.0 1.0
0.0 2.0 0.0
4.0 3.0 2.0
2.0 1.0 0.0
1.0 4.0 0.0
28.0 21.0 30.0
2.0 3.0 1.0
1.0 1.0 0.0
56.0 49.0 122.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 12.0 0.0
41.0 25.0 40.0
13.0 5.0 1.0
1.0 2.0 0.0
1.0 3.0 1.0
17.0 6.0 1.0
4.0 6.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
13.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
19.0 40.0 0.0
3.0 1.0 1.0
15.0 52.0 15.0
1.0 2.0 0.0
37.0 37.0 53.0
1.0 6.0 0.0
27.0 31.0 185.0
0.0 1.0 0.0
5.0 20.0 0.0
3.0 1.0 0.0
0.0 3.0 0.0
22.0 35.0 220.0
5.0 18.0 4.0
3.0 1.0 1.0
0.0 1.0 0.0
2.0 1.0 0.0
1.0 1.0 0.0
1.0 11.0 0.0
1.0 8.0 0.0
6.0 11.0 3.0
9.0 10.0 0.0
16.0 18.0 1.0
2.0 1.0 0.0
1.0 1.0 0.0
4.0 4.0 4.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
0.0 3.0 0.0
3.0 10.0 5.0
6.0 4.0 0.0
20.0 14.0 25.0
0.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
12.0 37.0 31.0
3.0 2.0 0.0
2.0 11.0 0.0
1.0 9.0 3.0
1.0 3.0 0.0
2.0 1.0 0.0
10.0 4.0 0.0
13.0 11.0 24.0
1.0 5.0 0.0
34.0 59.0 3.0
14.0 19.0 1.0
5.0 6.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 1.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
1.0 14.0 2.0
7.0 5.0 0.0
0.0 1.0 0.0
1.0 1.0 1.0
14.0 54.0 1.0
12.0 10.0 1.0
0.0 1.0 0.0
0.0 0.0 0.0
29.0 22.0 14.0
2.0 6.0 0.0
3.0 29.0 15.0
28.0 11.0 1.0
12.0 5.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
48.0 20.0 74.0
1.0 1.0 0.0
11.0 8.0 24.0
0.0 1.0 0.0
8.0 11.0 1.0
1.0 1.0 0.0
7.0 19.0 0.0
27.0 62.0 68.0
111.0 72.0 162.0
1.0 3.0 0.0
5.0 3.0 0.0
2.0 4.0 0.0
6.0 5.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
14.0 46.0 95.0
2.0 3.0 0.0
1.0 13.0 0.0
1.0 1.0 0.0
4.0 3.0 1.0
2.0 7.0 1.0
1.0 4.0 0.0
14.0 23.0 59.0
25.0 82.0 124.0
1.0 2.0 0.0
1.0 16.0 0.0
3.0 3.0 0.0
1.0 4.0 1.0
7.0 3.0 1.0
15.0 29.0 61.0
1.0 1.0 0.0
1.0 4.0 0.0
0.0 0.0 0.0
1.0 5.0 0.0
8.0 16.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 8.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
5.0 8.0 0.0
0.0 1.0 0.0
3.0 8.0 1.0
2.0 4.0 1.0
13.0 61.0 69.0
0.0 0.0 0.0
1.0 4.0 0.0
5.0 2.0 0.0
2.0 3.0 0.0
4.0 8.0 1.0
0.0 1.0 0.0
2.0 5.0 0.0
1.0 8.0 0.0
2.0 2.0 0.0
4.0 7.0 0.0
3.0 4.0 1.0
1.0 4.0 0.0
0.0 0.0 0.0
5.0 8.0 0.0
5.0 9.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 3.0 1.0
13.0 19.0 19.0
0.0 3.0 0.0
39.0 71.0 80.0
1.0 4.0 0.0
0.0 2.0 0.0
3.0 2.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
9.0 2.0 2.0
0.0 1.0 0.0
24.0 19.0 2.0
1.0 1.0 0.0
3.0 8.0 6.0
7.0 26.0 1.0
0.0 3.0 0.0
0.0 2.0 0.0
0.0 1.0 0.0
8.0 14.0 1.0
1.0 2.0 0.0
22.0 10.0 1.0
1.0 2.0 0.0
0.0 1.0 0.0
9.0 7.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 7.0 0.0
12.0 11.0 8.0
0.0 0.0 0.0
19.0 18.0 1.0
2.0 3.0 1.0
7.0 38.0 2.0
1.0 1.0 0.0
1.0 2.0 0.0
4.0 3.0 0.0
49.0 58.0 81.0
3.0 9.0 0.0
2.0 2.0 1.0
2.0 22.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
10.0 8.0 2.0
0.0 1.0 0.0
35.0 16.0 1.0
1.0 14.0 0.0
8.0 17.0 1.0
1.0 1.0 4.0
3.0 10.0 0.0
3.0 1.0 0.0
11.0 26.0 0.0
13.0 7.0 1.0
1.0 22.0 0.0
9.0 20.0 1.0
2.0 3.0 0.0
0.0 0.0 0.0
3.0 8.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
6.0 8.0 2.0
2.0 6.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 8.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
5.0 9.0 1.0
15.0 26.0 0.0
0.0 1.0 0.0
5.0 6.0 1.0
1.0 15.0 0.0
1.0 5.0 0.0
6.0 5.0 0.0
0.0 1.0 0.0
3.0 14.0 11.0
1.0 1.0 0.0
11.0 35.0 4.0
3.0 12.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
0.0 2.0 0.0
4.0 9.0 1.0
88.0 91.0 162.0
0.0 1.0 0.0
4.0 7.0 0.0
1.0 10.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
11.0 4.0 0.0
3.0 11.0 0.0
11.0 6.0 0.0
1.0 1.0 0.0
8.0 9.0 2.0
8.0 10.0 1.0
6.0 2.0 1.0
0.0 1.0 0.0
7.0 4.0 1.0
2.0 13.0 1.0
1.0 3.0 0.0
3.0 13.0 1.0
1.0 1.0 0.0
20.0 20.0 3.0
0.0 2.0 0.0
2.0 5.0 0.0
1.0 1.0 0.0
11.0 5.0 27.0
1.0 5.0 1.0
0.0 1.0 0.0
1.0 17.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 24.0 3.0
1.0 1.0 0.0
1.0 2.0 0.0
6.0 9.0 1.0
1.0 1.0 0.0
0.0 0.0 0.0
11.0 22.0 7.0
0.0 1.0 0.0
2.0 1.0 0.0
28.0 27.0 5.0
1.0 1.0 0.0
11.0 12.0 1.0
10.0 16.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 7.0 3.0
16.0 10.0 1.0
5.0 18.0 1.0
1.0 3.0 0.0
3.0 16.0 1.0
8.0 6.0 1.0
1.0 1.0 0.0
1.0 3.0 0.0
2.0 3.0 0.0
4.0 2.0 0.0
1.0 1.0 0.0
4.0 3.0 1.0
1.0 2.0 0.0
1.0 17.0 1.0
8.0 10.0 1.0
1.0 1.0 0.0
1.0 7.0 0.0
4.0 9.0 0.0
1.0 0.0 0.0
13.0 9.0 53.0
3.0 4.0 0.0
10.0 6.0 1.0
0.0 1.0 0.0
5.0 27.0 1.0
1.0 5.0 0.0
1.0 1.0 0.0
6.0 7.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
11.0 16.0 52.0
2.0 10.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
8.0 3.0 0.0
1.0 1.0 1.0
1.0 16.0 1.0
1.0 1.0 0.0
2.0 1.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
2.0 1.0 0.0
17.0 17.0 4.0
1.0 6.0 0.0
1.0 1.0 0.0
1.0 2.0 1.0
1.0 1.0 0.0
2.0 13.0 1.0
2.0 11.0 0.0
7.0 7.0 1.0
1.0 3.0 0.0
1.0 8.0 0.0
0.0 0.0 0.0
7.0 15.0 1.0
2.0 4.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
21.0 33.0 3.0
0.0 1.0 0.0
1.0 2.0 0.0
7.0 20.0 0.0
1.0 1.0 0.0
1.0 9.0 1.0
2.0 8.0 1.0
1.0 1.0 0.0
5.0 14.0 1.0
1.0 2.0 1.0
1.0 0.0 0.0
27.0 20.0 25.0
3.0 9.0 1.0
0.0 1.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
0.0 2.0 0.0
1.0 1.0 0.0
3.0 11.0 4.0
3.0 7.0 1.0
3.0 17.0 1.0
1.0 1.0 0.0
1.0 5.0 0.0
9.0 15.0 21.0
0.0 1.0 0.0
3.0 18.0 1.0
0.0 1.0 0.0
5.0 17.0 7.0
16.0 26.0 36.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
12.0 26.0 1.0
1.0 6.0 0.0
0.0 1.0 0.0
15.0 23.0 25.0
0.0 1.0 0.0
30.0 34.0 182.0
2.0 5.0 1.0
13.0 22.0 0.0
25.0 34.0 2.0
4.0 49.0 23.0
1.0 10.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
6.0 5.0 10.0
45.0 40.0 6.0
0.0 2.0 0.0
10.0 22.0 1.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
82.0 56.0 3.0
1.0 4.0 1.0
1.0 7.0 0.0
24.0 46.0 74.0
1.0 1.0 0.0
6.0 3.0 0.0
13.0 22.0 5.0
4.0 27.0 4.0
2.0 7.0 1.0
2.0 2.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
7.0 13.0 2.0
3.0 3.0 0.0
1.0 0.0 0.0
14.0 57.0 13.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 3.0 0.0
18.0 60.0 49.0
1.0 1.0 0.0
8.0 3.0 0.0
15.0 9.0 6.0
3.0 3.0 0.0
5.0 19.0 0.0
40.0 66.0 38.0
0.0 0.0 0.0
31.0 10.0 4.0
1.0 3.0 0.0
0.0 5.0 0.0
16.0 28.0 12.0
2.0 2.0 0.0
0.0 1.0 0.0
1.0 8.0 1.0
14.0 5.0 2.0
3.0 11.0 0.0
6.0 14.0 3.0
1.0 2.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 5.0 30.0
1.0 9.0 0.0
0.0 1.0 0.0
2.0 3.0 0.0
3.0 9.0 9.0
0.0 0.0 0.0
1.0 13.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
3.0 4.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
12.0 19.0 8.0
1.0 1.0 0.0
39.0 59.0 23.0
0.0 1.0 0.0
0.0 0.0 0.0
8.0 4.0 2.0
1.0 1.0 0.0
6.0 12.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
8.0 12.0 1.0
1.0 2.0 0.0
1.0 1.0 1.0
0.0 1.0 0.0
13.0 1.0 1.0
2.0 5.0 5.0
13.0 41.0 18.0
6.0 4.0 1.0
1.0 1.0 0.0
1.0 15.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
20.0 48.0 5.0
4.0 14.0 3.0
6.0 10.0 1.0
17.0 63.0 4.0
1.0 3.0 0.0
8.0 25.0 28.0
4.0 2.0 0.0
14.0 12.0 21.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
53.0 9.0 21.0
0.0 1.0 0.0
2.0 3.0 1.0
0.0 0.0 0.0
5.0 7.0 4.0
2.0 8.0 1.0
1.0 8.0 0.0
2.0 20.0 10.0
3.0 16.0 52.0
1.0 1.0 1.0
4.0 7.0 0.0
21.0 10.0 9.0
0.0 1.0 0.0
2.0 11.0 0.0
7.0 3.0 4.0
28.0 6.0 0.0
3.0 27.0 3.0
1.0 7.0 1.0
4.0 4.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 3.0 0.0
8.0 3.0 0.0
0.0 1.0 0.0
25.0 28.0 184.0
0.0 0.0 0.0
14.0 14.0 0.0
5.0 14.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
4.0 7.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
5.0 5.0 5.0
3.0 8.0 1.0
19.0 44.0 9.0
14.0 7.0 24.0
1.0 5.0 0.0
0.0 1.0 0.0
11.0 16.0 21.0
6.0 4.0 1.0
1.0 2.0 0.0
3.0 20.0 2.0
0.0 1.0 0.0
7.0 13.0 2.0
2.0 1.0 0.0
36.0 48.0 14.0
0.0 1.0 0.0
2.0 1.0 0.0
11.0 20.0 2.0
1.0 1.0 0.0
15.0 13.0 0.0
31.0 19.0 12.0
1.0 1.0 0.0
58.0 67.0 199.0
1.0 10.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
5.0 16.0 3.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 6.0 0.0
9.0 11.0 2.0
0.0 1.0 0.0
30.0 19.0 89.0
1.0 7.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
10.0 17.0 3.0
1.0 3.0 0.0
20.0 14.0 13.0
9.0 7.0 0.0
6.0 5.0 3.0
2.0 1.0 0.0
1.0 1.0 0.0
6.0 6.0 1.0
6.0 9.0 1.0
1.0 3.0 1.0
4.0 4.0 1.0
1.0 1.0 0.0
1.0 3.0 0.0
8.0 19.0 2.0
1.0 3.0 0.0
0.0 2.0 0.0
16.0 17.0 0.0
1.0 17.0 2.0
1.0 5.0 0.0
0.0 2.0 0.0
0.0 0.0 0.0
1.0 4.0 0.0
2.0 7.0 1.0
2.0 1.0 0.0
19.0 30.0 43.0
3.0 2.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
3.0 13.0 1.0
19.0 28.0 4.0
1.0 6.0 0.0
1.0 2.0 0.0
4.0 1.0 1.0
1.0 1.0 0.0
2.0 3.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 3.0 1.0
36.0 20.0 122.0
12.0 5.0 12.0
0.0 2.0 0.0
7.0 4.0 1.0
2.0 3.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
3.0 16.0 2.0
1.0 1.0 0.0
8.0 17.0 2.0
1.0 1.0 0.0
18.0 35.0 6.0
0.0 0.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
25.0 16.0 0.0
13.0 13.0 0.0
3.0 17.0 17.0
1.0 1.0 0.0
4.0 11.0 0.0
65.0 101.0 366.0
1.0 2.0 4.0
1.0 3.0 1.0
3.0 1.0 0.0
20.0 18.0 3.0
5.0 26.0 6.0
1.0 1.0 0.0
4.0 10.0 0.0
5.0 7.0 0.0
3.0 3.0 0.0
2.0 3.0 0.0
24.0 63.0 28.0
2.0 7.0 0.0
0.0 1.0 0.0
31.0 23.0 14.0
3.0 4.0 2.0
0.0 1.0 0.0
31.0 74.0 248.0
14.0 31.0 5.0
1.0 1.0 0.0
1.0 2.0 0.0
8.0 9.0 1.0
0.0 1.0 1.0
4.0 5.0 0.0
2.0 3.0 2.0
2.0 5.0 2.0
3.0 4.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 1.0 0.0
1.0 4.0 0.0
27.0 30.0 30.0
2.0 2.0 0.0
0.0 1.0 0.0
7.0 4.0 0.0
2.0 19.0 3.0
3.0 3.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
1.0 4.0 0.0
2.0 3.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 2.0 1.0
0.0 1.0 0.0
2.0 1.0 0.0
1.0 2.0 1.0
0.0 6.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
3.0 1.0 0.0
3.0 3.0 2.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 4.0 12.0
1.0 2.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
7.0 13.0 7.0
2.0 2.0 0.0
19.0 10.0 1.0
3.0 13.0 5.0
1.0 4.0 0.0
3.0 16.0 0.0
2.0 22.0 0.0
2.0 5.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
9.0 21.0 1.0
2.0 2.0 0.0
11.0 15.0 6.0
1.0 3.0 0.0
4.0 21.0 2.0
2.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
8.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
18.0 16.0 3.0
0.0 2.0 0.0
10.0 3.0 6.0
1.0 3.0 0.0
1.0 3.0 0.0
6.0 7.0 0.0
5.0 20.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
4.0 6.0 2.0
3.0 11.0 0.0
1.0 4.0 1.0
3.0 7.0 0.0
3.0 1.0 0.0
8.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
34.0 24.0 2.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
4.0 2.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
5.0 5.0 0.0
